850,Diplomski rad - izrada i odbrana,0,0,0,3.00,5,4,Letnji,Saobraćaj i transport
851,"Uvod u scensku arhitekturu, tehniku i dizajn",3,4,0,1.00,8,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
852,Uvod u studije arhitekture,2,2,0,1.00,5,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
853,Uvod u studije tehnike,2,1,0,0.00,4,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
854,Uvod u studije pozorišta,2,2,0,1.00,5,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
855,Nacrtna geometrija sa perspektivom 1,2,2,0,0.00,4,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
856,Uvod u vizuelno istraživanje,1,0,2,1.00,4,1,Zimski,"Scenska arhitektura, tehnika i dizajn"
857,Uvod u studije scenske arhitekture,3,0,2,1.00,6,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
858,Uvod u studije scenske tehnike i tehnologije,3,0,2,1.00,6,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
859,Uvod u studije scenskog dizajna,3,0,2,1.00,6,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
860,Nacrtna geometrija sa perspektivom 2,2,2,0,0.00,4,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
861,Vizuelno istraživanje u scenskoj arhitekturi i dizajnu,1,0,2,1.00,4,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
862,Umetnost u kontekstu 1,2,2,0,0.00,4,1,Letnji,"Scenska arhitektura, tehnika i dizajn"
863,Arhitektura i tehnologije pozorišta 1,3,0,3,0.00,6,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
864,Dizajn i tehnika scene 1,3,0,3,0.00,6,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
865,Tehnike prezentacije prostora u digitalnom okruženju 1,3,0,3,0.00,6,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
866,Konstrukcijski sistemi u scenskoj arhitekturi,2,2,0,0.00,4,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
867,Umetnost u kontekstu 2,2,2,0,0.00,4,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
868,Izborna pozicija 1,1,0,2,1.00,4,2,Zimski,"Scenska arhitektura, tehnika i dizajn"
869,Arhitektura i tehnologije pozorišta 2,3,0,3,0.00,6,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
870,Dizajn i tehnika scene 2,3,0,3,0.00,6,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
871,Tehnike prezentacije prostora u digitalnom okruženju 2,3,0,3,0.00,6,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
872,"Konstrukcije, materijali i tehnologije u scenskoj arhitekturi i dizajnu",2,2,0,0.00,4,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
873,Umetnost u kontekstu 3,2,2,0,0.00,4,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
874,Izborna pozicija 2,2,0,2,0.00,4,2,Letnji,"Scenska arhitektura, tehnika i dizajn"
875,Arhitektura i tehnologije pozorišta 3,3,0,6,3.00,10,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
876,Dizajn i tehnika scene 3,3,0,3,0.00,6,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
877,Izborna pozicija 3,2,0,0,0.00,3,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
878,Izborna pozicija 4,1,0,1,1.00,3,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
879,Izborna pozicija 5,1,0,1,1.00,3,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
880,"Arhitektura, umetnost i kultura modernog doba 1",2,2,0,0.00,5,3,Zimski,"Scenska arhitektura, tehnika i dizajn"
881,Arhitektura i tehnologije pozorišta 4,3,0,6,3.00,10,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
882,Dizajn i tehnika scene 4,3,0,3,0.00,6,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
883,Teorije prostora u umetnosti i kulturi,2,1,0,0.00,3,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
884,Izborna pozicija 6,2,0,0,0.00,2,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
885,Izborna pozicija 7,1,0,2,0.00,4,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
886,"Arhitektura, umetnost i kultura modernog doba 2",2,2,0,0.00,5,3,Letnji,"Scenska arhitektura, tehnika i dizajn"
887,Izborna pozicija 8,3,0,3,0.00,6,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
888,Savremena arhitektura,2,2,0,0.00,4,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
889,Savremena scenska umetnost,2,2,0,0.00,4,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
890,Savremena vizuelna umetnost,2,2,0,0.00,4,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
891,Fenomenologija scenske arhitekture i dizajna,2,2,0,0.00,4,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
892,Izborni predmet 1,2,0,0,0.00,2,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
893,Stručna praksa,0,0,0,6.00,6,4,Zimski,"Scenska arhitektura, tehnika i dizajn"
894,Izborna pozicija 9,3,3,3,0.00,9,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
895,Produkcija projekata u scenskoj arhitekturi i dizajnu,3,0,2,2.00,6,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
896,Izborna pozicija 10,2,2,0,0.00,6,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
897,Izborni predmet 2,2,0,0,0.00,2,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
898,Diplomski rad - istraživački rad,0,0,0,0.00,2,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
899,Diplomski rad - izrada i odbrana,0,0,0,5.00,5,4,Letnji,"Scenska arhitektura, tehnika i dizajn"
